term_str,n,pos_max,pos_group,df,dfidf
difficulty,274,NN,NN,186,302.3891494955841
outside,274,IN,IN,154,292.3105394410411
force,273,NN,NN,156,293.20273441889657
judge,272,NNP,NN,95,246.5298752427503
conseil,271,NNP,NN,40,153.719153271533
animals,271,NNS,NN,137,283.16185358897707
level,270,NN,NN,154,292.3105394410411
existence,270,NN,NN,158,294.05793620277643
story,270,NN,NN,116,267.6034080595814
entered,270,VBD,VB,190,303.05975048550056
heavy,270,JJ,JJ,174,299.6216369638909
disappeared,270,VBD,VB,178,300.67288223625366
wish,269,VBP,VB,173,299.33821493374063
fix,269,NNP,NN,60,195.48097986403016
doing,269,VBG,VB,146,288.3620256981679
wall,268,NN,NN,135,281.89232949935564
lieutenant,268,NN,NN,54,184.14104892365984
ah,268,NN,NN,182,301.59443613881245
age,268,NN,NN,113,264.9542599614365
run,268,VB,VB,169,298.1206458765021
central,267,JJ,JJ,127,276.3802244677473
discovered,267,VBN,VB,177,300.4223436569062
upper,267,JJ,JJ,165,296.7664775509289
crowd,267,NN,NN,107,259.30807360937587
ourselves,265,PRP,PR,145,287.82468631580923
thinking,265,VBG,VB,142,286.1526926182828
theres,264,NNP,NN,110,262.1901934466131
entirely,264,RB,RB,161,295.27239781833237
standing,264,VBG,VB,170,298.4377183914576
weight,264,NN,NN,144,287.27739723360605
immediately,264,RB,RB,185,302.2022112394845
greater,264,JJR,JJ,153,291.8504198494045
instant,262,NN,NN,171,298.7463044160541
home,262,NN,NN,141,285.5751359730421
ship,262,NN,NN,111,263.1245076961396
fresh,262,JJ,JJ,172,299.0464535794575
wait,262,VB,VB,161,295.27239781833237
colonists,261,NNS,NN,51,178.11656081991381
read,260,VB,VB,115,266.7329407091009
hair,259,NN,NN,142,286.1526926182828
places,259,NNS,NN,149,289.9150225258154
account,259,NN,NN,175,299.8967675975878
race,259,NN,NN,87,236.8108184819455
movement,258,NN,NN,148,289.4071270349172
perfect,258,JJ,JJ,165,296.7664775509289
considerable,257,JJ,JJ,175,299.8967675975878
forest,257,NN,NN,108,260.2820978473197
american,257,JJ,JJ,110,262.1901934466131
sure,256,JJ,JJ,170,298.4377183914576
instead,256,RB,RB,174,299.6216369638909
silent,256,JJ,JJ,166,297.11800422457463
street,255,NN,NN,89,239.3364411181268
completely,255,RB,RB,166,297.11800422457463
midst,255,NN,NN,175,299.8967675975878
ask,254,VB,VB,157,293.63492991209756
says,253,VBZ,VB,66,205.9538452829375
lunar,251,NN,NN,46,167.50186864845904
latter,251,NN,NN,147,288.8894835303805
appearance,251,NN,NN,169,298.1206458765021
saying,251,VBG,VB,163,296.0371399084715
imagine,250,VB,VB,140,284.98734736230097
edge,250,NN,NN,142,286.1526926182828
presence,250,NN,NN,157,293.63492991209756
cavor,250,NNP,NN,26,116.07614742189949
clearly,249,RB,RB,142,286.1526926182828
bright,249,JJ,JJ,148,289.4071270349172
scientific,249,JJ,JJ,100,252.1050736900963
figure,249,NN,NN,124,274.1281164198128
train,248,NN,NN,84,232.89751832734188
sudden,248,JJ,JJ,172,299.0464535794575
england,248,NNP,NN,109,261.242763606965
gold,248,NN,NN,98,249.919314090927
hardly,247,RB,RB,131,279.22439419310916
law,247,NN,NN,81,228.82961082707612
god,247,NNP,NN,125,274.89033025170005
self,246,NN,NN,110,262.1901934466131
blood,246,NN,NN,141,285.5751359730421
narrow,246,JJ,JJ,159,294.47181145122187
getting,245,VBG,VB,169,298.1206458765021
history,245,NN,NN,100,252.1050736900963
future,245,NN,NN,136,282.5323956178474
carefully,244,RB,RB,161,295.27239781833237
quality,244,NN,NN,95,246.5298752427503
low,244,JJ,JJ,151,290.9018302899419
try,244,VB,VB,146,288.3620256981679
bring,242,VB,VB,156,293.20273441889657
george,241,NNP,NN,23,106.75093432422952
stream,241,NN,NN,137,283.16185358897707
didnt,241,VBP,VB,81,228.82961082707612
ones,240,JJ,JJ,124,274.1281164198128
stop,240,VB,VB,156,293.20273441889657
show,240,VB,VB,153,291.8504198494045
sand,240,NN,NN,99,251.01948035301172
interior,239,NN,NN,138,283.7807808458576
placed,239,VBN,VB,169,298.1206458765021
showed,239,VBD,VB,161,295.27239781833237
according,239,VBG,VB,164,296.4062072174471
imagination,238,NN,NN,108,260.2820978473197
beside,238,IN,IN,125,274.89033025170005
passing,238,VBG,VB,157,293.63492991209756
months,238,NNS,NN,141,285.5751359730421
feeling,238,NN,NN,140,284.98734736230097
creatures,238,NNS,NN,134,281.2415766532007
phileas,237,NNP,NN,36,143.8193493084015
mother,237,NN,NN,91,241.79721806940623
repeated,236,VBD,VB,171,298.7463044160541
conditions,236,NNS,NN,97,248.80442619539033
corner,236,NN,NN,131,279.22439419310916
mere,235,JJ,JJ,137,283.16185358897707
shouted,235,VBD,VB,145,287.82468631580923
soil,235,NN,NN,120,270.9619597280603
paper,235,NN,NN,109,261.242763606965
danger,235,NN,NN,146,288.3620256981679
ago,235,RB,RB,129,277.82467759156395
complete,234,JJ,JJ,152,291.3808708112796
population,234,NN,NN,93,244.19457474779205
led,234,VBD,VB,159,294.47181145122187
system,234,NN,NN,109,261.242763606965
energy,234,NN,NN,75,220.20661771348554
attempt,234,NN,NN,155,292.7612908172248
trouble,234,NN,NN,152,291.3808708112796
moving,232,VBG,VB,150,290.413235426971
class,231,NN,NN,71,214.0763463091414
object,231,NN,NN,149,289.9150225258154
quarter,230,NN,NN,157,293.63492991209756
raised,230,VBN,VB,161,295.27239781833237
nearer,229,NN,NN,124,274.1281164198128
although,228,IN,IN,150,290.413235426971
distant,227,JJ,JJ,148,289.4071270349172
escaped,227,VBD,VB,162,295.65922165415225
sent,226,VBD,VB,146,288.3620256981679
single,226,JJ,JJ,154,292.3105394410411
grey,225,NN,NN,110,262.1901934466131
perfectly,225,RB,RB,167,297.46083991167313
secret,225,NN,NN,119,270.1406104407616
beach,225,NN,NN,83,231.55900211228732
guns,225,NNS,NN,92,243.0037372969181
raft,225,NN,NN,51,178.11656081991381
temperature,225,NN,NN,107,259.30807360937587
pounds,224,NNS,NN,97,248.80442619539033
council,224,NNP,NN,30,127.74048993201507
government,224,NN,NN,76,221.6904354056398
drew,223,VBD,VB,141,285.5751359730421
wanted,223,VBD,VB,122,272.5686898717618
lit,223,NN,NN,114,265.8499280262479
call,223,VB,VB,149,289.9150225258154
tone,223,NN,NN,151,290.9018302899419
talking,223,VBG,VB,115,266.7329407091009
watch,223,NN,NN,138,283.7807808458576
french,222,JJ,JJ,125,274.89033025170005
apparatus,222,NN,NN,102,254.23312163982763
carry,222,VB,VB,150,290.413235426971
received,221,VBN,VB,165,296.7664775509289
pit,221,NN,NN,68,209.2661978089237
clouds,221,NN,NN,106,258.3205660439238
lying,220,VBG,VB,138,283.7807808458576
situation,220,NN,NN,139,284.38925369935305
third,220,JJ,JJ,141,285.5751359730421
strength,220,NN,NN,154,292.3105394410411
leaving,220,VBG,VB,151,290.9018302899419
watched,219,VBD,VB,140,284.98734736230097
lady,219,NN,NN,54,184.14104892365984
decided,219,VBD,VB,140,284.98734736230097
forth,219,JJ,JJ,144,287.27739723360605
century,219,NN,NN,76,221.6904354056398
speed,219,NN,NN,120,270.9619597280603
till,219,NN,NN,145,287.82468631580923
walked,219,VBD,VB,129,277.82467759156395
bit,219,NN,NN,100,252.1050736900963
started,218,VBD,VB,159,294.47181145122187
remain,218,VB,VB,137,283.16185358897707
gallery,218,NN,NN,70,212.49367368115048
tree,218,NN,NN,108,260.2820978473197
produced,218,VBN,VB,145,287.82468631580923
struggle,218,NN,NN,120,270.9619597280603
working,218,VBG,VB,119,270.1406104407616
hot,218,JJ,JJ,137,283.16185358897707
surprise,218,NN,NN,153,291.8504198494045
talked,217,VBD,VB,95,246.5298752427503
early,217,JJ,JJ,112,264.04582451722536
noise,216,NN,NN,146,288.3620256981679
ways,216,NNS,NN,81,228.82961082707612
changed,216,VBN,VB,141,285.5751359730421
toward,216,IN,IN,86,235.52322678972874
nine,216,CD,CD,145,287.82468631580923
period,215,NN,NN,124,274.1281164198128
kemp,215,NNP,NN,15,78.87024496600753
settlers,215,NNS,NN,46,167.50186864845904
else,215,RB,RB,137,283.16185358897707
pointed,215,VBD,VB,154,292.3105394410411
visible,215,JJ,JJ,132,279.907690565875
wonderful,214,JJ,JJ,124,274.1281164198128
weather,214,NN,NN,133,280.58005732620825
fragoso,214,NNP,NN,26,116.07614742189949
turning,213,VBG,VB,152,291.3808708112796
rushed,213,VBD,VB,136,282.5323956178474
resumed,213,VBD,VB,155,292.7612908172248
minute,213,NN,NN,141,285.5751359730421
straight,212,JJ,JJ,151,290.9018302899419
absolutely,212,RB,RB,144,287.27739723360605
vanished,211,VBD,VB,124,274.1281164198128
perceived,211,VBD,VB,131,279.22439419310916
sides,211,NNS,NN,138,283.7807808458576
front,211,NN,NN,133,280.58005732620825
rule,211,NNP,NN,50,176.05253684504817
centre,211,NN,NN,118,269.30713752303393
creature,210,NN,NN,117,268.4614382297971
stared,210,VBD,VB,117,268.4614382297971
middle,210,NN,NN,127,276.3802244677473
america,209,NNP,NN,110,262.1901934466131
ceased,209,VBD,VB,135,281.89232949935564
progress,208,NN,NN,108,260.2820978473197
steps,208,NNS,NN,124,274.1281164198128
bridge,207,NN,NN,87,236.8108184819455
extreme,207,JJ,JJ,145,287.82468631580923
moments,207,NNS,NN,142,286.1526926182828
forty,207,JJ,JJ,139,284.38925369935305
closed,207,VBD,VB,148,289.4071270349172
dog,207,NN,NN,87,236.8108184819455
birds,206,NNS,NN,106,258.3205660439238
club,206,NNP,NN,74,218.70356351745863
spite,206,NN,NN,144,287.27739723360605
discovery,206,NN,NN,107,259.30807360937587
worthy,205,JJ,JJ,141,285.5751359730421
rays,205,NNS,NN,120,270.9619597280603
dozen,205,NN,NN,130,278.5300847741404
twelve,205,NN,NN,140,284.98734736230097
planet,205,NN,NN,68,209.2661978089237
stars,205,NN,NN,108,260.2820978473197
shadow,205,NN,NN,109,261.242763606965
electric,204,JJ,JJ,113,264.9542599614365
meet,204,VB,VB,134,281.2415766532007
heads,204,NNS,NN,132,279.907690565875
quickly,204,RB,RB,150,290.413235426971
plain,204,NN,NN,121,271.7712864175323
thrown,204,VBN,VB,141,285.5751359730421
terrestrial,203,JJ,JJ,100,252.1050736900963
corral,203,NN,NN,24,109.91866622290875
calm,203,NN,NN,158,294.05793620277643
german,203,JJ,JJ,38,148.8452177028199
excellent,203,JJ,JJ,130,278.5300847741404
cause,203,NN,NN,147,288.8894835303805
magnificent,203,JJ,JJ,139,284.38925369935305
father,203,NN,NN,70,212.49367368115048
moved,202,VBD,VB,137,283.16185358897707
document,202,NN,NN,43,160.76161339486438
watching,202,VBG,VB,133,280.58005732620825
peculiar,201,JJ,JJ,137,283.16185358897707
falling,201,VBG,VB,124,274.1281164198128
important,200,JJ,JJ,135,281.89232949935564
rapid,199,JJ,JJ,149,289.9150225258154
expected,199,VBN,VB,155,292.7612908172248
advanced,199,VBD,VB,138,283.7807808458576
stand,199,VB,VB,113,264.9542599614365
yellow,199,JJ,JJ,110,262.1901934466131
example,199,NN,NN,74,218.70356351745863
trying,199,VBG,VB,124,274.1281164198128
start,199,VB,VB,131,279.22439419310916
expression,198,NN,NN,114,265.8499280262479
spot,198,NN,NN,137,283.16185358897707
fallen,198,VBN,VB,134,281.2415766532007
family,198,NN,NN,86,235.52322678972874
truth,198,NN,NN,131,279.22439419310916
current,197,JJ,JJ,110,262.1901934466131
powerful,197,JJ,JJ,133,280.58005732620825
filled,197,VBN,VB,136,282.5323956178474
wished,196,VBD,VB,130,278.5300847741404
unknown,196,JJ,JJ,140,284.98734736230097
various,196,JJ,JJ,112,264.04582451722536
mile,196,NN,NN,125,274.89033025170005
morrow,196,VB,VB,109,261.242763606965
circumstances,196,NNS,NN,144,287.27739723360605
stone,195,NN,NN,112,264.04582451722536
begin,195,VB,VB,125,274.89033025170005
desire,195,NN,NN,106,258.3205660439238
crater,194,NN,NN,60,195.48097986403016
dream,194,NN,NN,97,248.80442619539033
faint,193,NN,NN,117,268.4614382297971
understood,193,VBD,VB,137,283.16185358897707
dropped,193,VBD,VB,104,256.30458968759797
dacosta,193,NNP,NN,20,96.85957663576652
particularly,193,RB,RB,113,264.9542599614365
seeing,193,VBG,VB,150,290.413235426971
windows,193,NNS,NN,108,260.2820978473197
regions,193,NNS,NN,115,266.7329407091009
gigantic,192,JJ,JJ,123,273.3542678243831
shock,192,NN,NN,111,263.1245076961396
result,192,NN,NN,138,283.7807808458576
quiet,192,JJ,JJ,126,275.64100240014716
speaking,192,VBG,VB,142,286.1526926182828
conversation,192,NN,NN,122,272.5686898717618
crossed,191,VBD,VB,143,286.7200893553137
extraordinary,191,JJ,JJ,131,279.22439419310916
wonder,191,NN,NN,86,235.52322678972874
lips,191,NN,NN,131,279.22439419310916
amazon,190,NNP,NN,37,146.35178175872932
directly,190,RB,RB,132,279.907690565875
streets,190,NNS,NN,86,235.52322678972874
quietly,190,RB,RB,134,281.2415766532007
aware,189,JJ,JJ,121,271.7712864175323
former,189,JJ,JJ,122,272.5686898717618
empty,189,JJ,JJ,121,271.7712864175323
mercy,189,NNP,NN,74,218.70356351745863
parts,189,NNS,NN,124,274.1281164198128
evident,188,JJ,JJ,132,279.907690565875
seas,188,NN,NN,92,243.0037372969181
square,187,NN,NN,100,252.1050736900963
knowledge,187,NN,NN,100,252.1050736900963
memory,187,NN,NN,96,247.67466489163508
broke,187,VBD,VB,134,281.2415766532007
personal,187,JJ,JJ,74,218.70356351745863
subject,187,NN,NN,118,269.30713752303393
increased,187,VBD,VB,140,284.98734736230097
double,187,JJ,JJ,94,245.36989904981672
drawn,187,VBN,VB,132,279.907690565875
abruptly,187,RB,RB,104,256.30458968759797
garral,186,NNP,NN,25,113.02626842252408
unless,186,IN,IN,124,274.1281164198128
thoughts,186,NNS,NN,118,269.30713752303393
beast,186,NN,NN,64,202.55404330724403
hidden,186,VBN,VB,115,266.7329407091009
book,186,NN,NN,80,227.43830654306603
serious,185,JJ,JJ,133,280.58005732620825
effort,185,NN,NN,115,266.7329407091009
die,185,VB,VB,100,252.1050736900963
afterwards,185,NNS,NN,120,270.9619597280603
sphere,185,NN,NN,48,171.83733244581754
spread,185,NN,NN,118,269.30713752303393
appear,185,VB,VB,137,283.16185358897707
cast,185,VBD,VB,123,273.3542678243831
hung,184,NN,NN,119,270.1406104407616
books,184,NNS,NN,72,215.63869861680303
shoulder,184,NN,NN,111,263.1245076961396
samurai,184,NN,NN,5,34.21489415894163
fight,183,NN,NN,84,232.89751832734188
barbicane,183,NNP,NN,26,116.07614742189949
walls,182,NNS,NN,122,272.5686898717618
condition,182,NN,NN,108,260.2820978473197
purpose,182,NN,NN,107,259.30807360937587
snow,181,NN,NN,79,226.02896810138822
species,181,NNS,NN,91,241.79721806940623
knows,181,VBZ,VB,113,264.9542599614365
cry,181,NN,NN,121,271.7712864175323
worked,181,VBD,VB,107,259.30807360937587
person,181,NN,NN,100,252.1050736900963
sufficient,181,JJ,JJ,130,278.5300847741404
village,181,NN,NN,79,226.02896810138822
substance,181,NN,NN,94,245.36989904981672
pretty,181,RB,RB,113,264.9542599614365
lord,181,NNP,NN,67,207.62078832660035
metal,180,NN,NN,95,246.5298752427503
spirit,180,NN,NN,66,205.9538452829375
freedom,180,NN,NN,42,158.44875916367096
voyage,180,NN,NN,103,255.27585914772436
lava,180,NN,NN,53,182.1602830219619
everywhere,180,RB,RB,83,231.55900211228732
montgomery,179,NNP,NN,18,89.90967465420076
amidst,179,IN,IN,73,217.18101284908397
wife,179,NN,NN,81,228.82961082707612
faces,179,VBZ,VB,99,251.01948035301172
mysterious,179,JJ,JJ,123,273.3542678243831
stranger,178,NN,NN,54,184.14104892365984
pressure,178,NN,NN,91,241.79721806940623
millions,178,NNS,NN,98,249.919314090927
james,178,NNP,NN,33,135.97692264146872
wont,178,VBP,VB,102,254.23312163982763
globe,177,NN,NN,107,259.30807360937587
ears,177,NN,NN,116,267.6034080595814
lines,177,NNS,NN,99,251.01948035301172
prepared,177,VBN,VB,121,271.7712864175323
bad,177,JJ,JJ,103,255.27585914772436
company,176,NN,NN,103,255.27585914772436
action,176,NN,NN,117,268.4614382297971
questions,176,NNS,NN,115,266.7329407091009
leagues,175,NNS,NN,73,217.18101284908397
game,175,NN,NN,95,246.5298752427503
note,175,NN,NN,100,252.1050736900963
jack,175,NNP,NN,24,109.91866622290875
depths,175,NNS,NN,110,262.1901934466131
difference,175,NN,NN,84,232.89751832734188
individual,175,JJ,JJ,42,158.44875916367096
shut,175,VBD,VB,117,268.4614382297971
material,174,NN,NN,80,227.43830654306603
bodies,174,NNS,NN,102,254.23312163982763
shouting,174,VBG,VB,72,215.63869861680303
islands,174,NNS,NN,84,232.89751832734188
violent,174,JJ,JJ,135,281.89232949935564
botanist,174,NN,NN,13,71.03807371094975
masses,173,NNS,NN,109,261.242763606965
flight,173,NN,NN,105,257.31944794600435
play,173,NN,NN,67,207.62078832660035
group,173,NN,NN,93,244.19457474779205
occupied,173,VBN,VB,129,277.82467759156395
guide,173,NN,NN,71,214.0763463091414
nell,173,NNP,NN,8,49.3192554134055
particular,173,JJ,JJ,107,259.30807360937587
likely,172,JJ,JJ,120,270.9619597280603
fighting,172,VBG,VB,65,204.2650423870702
attack,172,NN,NN,92,243.0037372969181
points,172,NNS,NN,122,272.5686898717618
remarkable,172,JJ,JJ,113,264.9542599614365
brain,172,NN,NN,99,251.01948035301172
makes,172,VBZ,VB,88,238.0818271073784
mans,172,NN,NN,101,253.1762398363132
hans,172,NNP,NN,34,138.63309890446186
fixed,172,VBN,VB,124,274.1281164198128
velocity,171,NN,NN,62,199.0640582099064
gentlemen,170,NN,NN,79,226.02896810138822
service,170,NN,NN,114,265.8499280262479
burning,170,VBG,VB,103,255.27585914772436
mnicholl,170,NNP,NN,20,96.85957663576652
giving,170,VBG,VB,124,274.1281164198128
chief,170,JJ,JJ,89,239.3364411181268
opinion,170,NN,NN,105,257.31944794600435
port,169,NN,NN,101,253.1762398363132
growing,169,VBG,VB,100,252.1050736900963
explain,169,VB,VB,113,264.9542599614365
companion,169,NN,NN,103,255.27585914772436
fish,169,NN,NN,83,231.55900211228732
steam,169,NN,NN,88,238.0818271073784
rise,169,VB,VB,125,274.89033025170005
pieces,169,NNS,NN,119,270.1406104407616
determined,168,VBD,VB,122,272.5686898717618
died,168,VBD,VB,98,249.919314090927
departure,168,NN,NN,119,270.1406104407616
marriage,168,NN,NN,34,138.63309890446186
touched,168,VBD,VB,120,270.9619597280603
rich,167,JJ,JJ,103,255.27585914772436
pacific,167,NNP,NN,79,226.02896810138822
eat,167,VB,VB,95,246.5298752427503
piece,167,NN,NN,114,265.8499280262479
vague,166,JJ,JJ,97,248.80442619539033
blow,166,NN,NN,114,265.8499280262479
happy,166,JJ,JJ,109,261.242763606965
slight,166,JJ,JJ,122,272.5686898717618
vain,166,NN,NN,126,275.64100240014716
motionless,165,NN,NN,112,264.04582451722536
breath,165,NN,NN,122,272.5686898717618
communication,165,NN,NN,109,261.242763606965
month,165,NN,NN,98,249.919314090927
martians,165,NNPS,NN,25,113.02626842252408
ordinary,164,JJ,JJ,115,266.7329407091009
humanity,164,NN,NN,85,234.21885919572884
threw,164,VBD,VB,124,274.1281164198128
remarked,164,VBD,VB,116,267.6034080595814
station,164,NN,NN,74,218.70356351745863
floor,164,NN,NN,92,243.0037372969181
cape,163,NNP,NN,72,215.63869861680303
news,163,NN,NN,81,228.82961082707612
europe,163,NNP,NN,89,239.3364411181268
letters,163,NNS,NN,65,204.2650423870702
clothes,163,NNS,NN,90,240.57484473114118
legs,163,NNS,NN,109,261.242763606965
isnt,163,NN,NN,77,223.15526972052055
touch,162,NN,NN,111,263.1245076961396
brown,162,JJ,JJ,100,252.1050736900963
larger,162,JJR,JJ,98,249.919314090927
broad,162,JJ,JJ,107,259.30807360937587
prevent,162,VB,VB,113,264.9542599614365
forget,162,VB,VB,108,260.2820978473197
language,162,NN,NN,78,224.60136720944826
depth,162,NN,NN,94,245.36989904981672
gallia,161,NNP,NN,28,122.01145612930634
prince,161,NNP,NN,23,106.75093432422952
due,161,JJ,JJ,101,253.1762398363132
occurred,161,VBD,VB,121,271.7712864175323
extent,161,NN,NN,112,264.04582451722536
floating,160,VBG,VB,100,252.1050736900963
physical,160,JJ,JJ,72,215.63869861680303
search,160,NN,NN,105,257.31944794600435
resolved,160,VBD,VB,130,278.5300847741404
built,160,VBN,VB,101,253.1762398363132
shape,160,NN,NN,105,257.31944794600435
yourself,160,PRP,PR,119,270.1406104407616
aside,159,RB,RB,108,260.2820978473197
southern,159,JJ,JJ,95,246.5298752427503
child,159,NN,NN,76,221.6904354056398
excitement,159,NN,NN,108,260.2820978473197
character,159,NN,NN,107,259.30807360937587
cross,158,VB,VB,109,261.242763606965
enterprise,158,NN,NN,90,240.57484473114118
greatly,158,RB,RB,110,262.1901934466131
degree,158,NN,NN,108,260.2820978473197
hesitated,158,VBD,VB,109,261.242763606965
wrong,158,JJ,JJ,98,249.919314090927
sharp,158,JJ,JJ,118,269.30713752303393
burst,157,NN,NN,109,261.242763606965
labour,157,NN,NN,33,135.97692264146872
thin,157,JJ,JJ,96,247.67466489163508
range,157,NN,NN,79,226.02896810138822
sought,157,VBD,VB,97,248.80442619539033
whats,157,IN,IN,100,252.1050736900963
ferguson,157,NNP,NN,40,153.719153271533
regard,156,NN,NN,82,230.20310360872355
walk,156,NN,NN,96,247.67466489163508
operation,156,NN,NN,81,228.82961082707612
aunt,156,NN,NN,16,82.638510826811
